370865.4174	193106.5713	1.817129	0.494	1	-77	-0.106238
370865.981	193106.6361	2.100524	0.488	1	-50	-0.101611
370866.2445	193106.6553	2.286396	0.481	1	-50	-0.098331
370866.4899	193106.667	2.385523	0.486	1	-50	-0.089911
370866.7211	193106.6773	2.496522	0.487	1	-55	-0.081862
370866.9397	193106.688	2.600181	0.485	1	-50	-0.075797
370867.1328	193106.6973	2.694042	0.484	1	-123	-0.069727
370867.3228	193106.7071	2.759123	0.487	1	-57	-0.065238
370867.5169	193106.7162	2.842142	0.502	1	-104	-0.059334
370867.696	193106.725	2.939163	0.494	1	-71	-0.054657
370867.879	193106.7341	3.042998	0.496	1	-83	-0.051648
370868.0594	193106.7445	3.146545	0.493	1	50	-0.055202
370868.2536	193106.7559	3.272752	0.492	1	78	-0.052003
370868.9105	193106.8098	3.3836	0.479	1	148	-0.051457
370869.1583	193106.8277	3.459758	0.486	1	131	-0.048068
370869.3938	193106.8408	3.47569	0.493	1	148	-0.041847
370869.6131	193106.8565	3.466844	0.486	1	129	-0.039831
370869.8658	193106.8725	3.46554	0.465	1	138	-0.033792
370870.0801	193106.8862	3.495645	0.476	1	64	-0.03059
370870.2693	193106.8988	3.538066	0.466	1	85	-0.027608
370870.4354	193106.9121	3.617213	0.462	1	80	-0.026493
370870.6043	193106.9234	3.70872	0.474	1	92	-0.026534
370870.773	193106.9354	3.828789	0.473	1	94	-0.026
370870.9407	193106.9508	3.974887	0.486	1	157	-0.032035
370871.1905	193106.9713	4.063128	0.472	1	163	-0.030595
370871.8337	193107.0274	4.083398	0.465	1	50	-0.033662
370872.0683	193107.0428	4.074888	0.463	1	54	-0.030953
370872.3131	193107.0584	4.030292	0.473	1	0	-0.028075
370872.5463	193107.0742	4.00543	0.478	1	50	-0.024725
370872.7852	193107.0893	3.999027	0.474	1	-50	-0.023086
370873.002	193107.1028	4.037029	0.488	1	-91	-0.020261
370873.1759	193107.1169	4.089565	0.488	1	-50	-0.020229
370873.3449	193107.1281	4.088646	0.489	1	-135	-0.021215
370873.5051	193107.1386	4.136547	0.504	1	-102	-0.020727
370873.6685	193107.1534	4.206044	0.51	1	-134	-0.022886
370873.8383	193107.1683	4.216811	0.499	1	-84	-0.021292
370874.2029	193107.2002	4.229326	0.484	1	-89	-0.021149
370874.7147	193107.2456	4.225034	0.476	1	-77	-0.019877
370874.9666	193107.2658	4.210795	0.467	1	-115	-0.019377
370875.2024	193107.2857	4.183672	0.471	1	-149	-0.019664
370875.4478	193107.3048	4.109554	0.475	1	-193	-0.016562
370875.6825	193107.32	4.028451	0.479	1	-229	-0.01405
370875.9039	193107.3357	3.986247	0.494	1	-241	-0.009501
370876.0786	193107.3506	3.992667	0.47	1	-152	-0.012598
370876.2418	193107.3647	4.009824	0.492	1	-180	-0.015475
370876.4005	193107.3746	4.026876	0.505	1	-120	-0.012657
370876.5617	193107.3822	4.081948	0.484	1	-50	-0.012946
370876.7254	193107.3935	4.13878	0.528	1	-50	-0.011541
370877.1783	193107.4336	4.196951	0.496	1	117	-0.016043
370877.6247	193107.4753	4.272428	0.481	1	89	-0.019303
370877.8632	193107.4916	4.248758	0.469	1	50	-0.017524
370878.116	193107.5094	4.202692	0.48	1	-50	-0.017268
370878.3538	193107.5253	4.148928	0.479	1	50	-0.017387
370878.5897	193107.5436	4.110639	0.475	1	-50	-0.017105
370878.8182	193107.5651	4.098845	0.482	1	53	-0.016063
370878.9759	193107.577	4.036462	0.486	1	-50	-0.013783
370879.14	193107.5883	4.03737	0.492	1	50	-0.013006
370879.3023	193107.6007	4.056633	0.497	1	80	-0.014093
370879.4579	193107.6132	4.106215	0.495	1	163	-0.015412
370879.6207	193107.6274	4.1606	0.494	1	174	-0.017569
370880.1967	193107.6798	4.21949	0.479	1	236	-0.022175
370880.5397	193107.7105	4.22156	0.462	1	137	-0.022631
370880.7815	193107.7314	4.197623	0.457	1	92	-0.023275
370881.0258	193107.7466	4.132844	0.484	1	117	-0.021547
